event_id,source,latitude,longitude,event_date,date_precision,state,rainfall_6h,rainfall_24h,rainfall_72h,rainfall_7d,rainfall_available,elevation,slope,aspect,curvature,terrain_ruggedness,dem_available,landslide,missing_dem,missing_rainfall
2056,GSI,27.6369,93.853,,none,Arunachal Pradesh,,,,,False,,,,,,False,1,True,True
2057,GSI,27.6375,93.8555,,none,Arunachal Pradesh,,,,,False,,,,,,False,1,True,True
2058,GSI,27.6387,93.8551,,none,Arunachal Pradesh,,,,,False,,,,,,False,1,True,True
2059,GSI,27.6384,93.8578,,none,Arunachal Pradesh,,,,,False,,,,,,False,1,True,True
2060,GSI,27.64,93.858,,none,Arunachal Pradesh,,,,,False,,,,,,False,1,True,True
2061,GSI,27.6478,93.8737,,none,Arunachal Pradesh,,,,,False,,,,,,False,1,True,True
2062,GSI,27.6402,93.8628,,none,Arunachal Pradesh,,,,,False,,,,,,False,1,True,True
2063,GSI,27.6394,93.8708,,none,Arunachal Pradesh,,,,,False,,,,,,False,1,True,True
2064,GSI,27.6451,93.8706,,none,Arunachal Pradesh,,,,,False,,,,,,False,1,True,True
2065,GSI,27.649,93.8744,,none,Arunachal Pradesh,,,,,False,,,,,,False,1,True,True
2066,GSI,27.6549,93.8759,,none,Arunachal Pradesh,,,,,False,,,,,,False,1,True,True
2067,GSI,27.66,93.8799,,none,Arunachal Pradesh,,,,,False,,,,,,False,1,True,True
2068,GSI,27.6607,93.8833,,none,Arunachal Pradesh,,,,,False,,,,,,False,1,True,True
2069,GSI,27.6756,93.8837,,none,Arunachal Pradesh,,,,,False,,,,,,False,1,True,True
2070,GSI,27.6784,93.9026,,none,Arunachal Pradesh,,,,,False,,,,,,False,1,True,True
2071,GSI,27.6712,93.8974,,none,Arunachal Pradesh,,,,,False,,,,,,False,1,True,True
2072,GSI,27.7621,94.0563,,none,Arunachal Pradesh,,,,,False,,,,,,False,1,True,True
2073,GSI,27.763,94.037,,none,Arunachal Pradesh,,,,,False,,,,,,False,1,True,True
2074,GSI,27.7306,93.9767,,none,Arunachal Pradesh,,,,,False,,,,,,False,1,True,True
2075,GSI,27.7257,93.9656,,none,Arunachal Pradesh,,,,,False,,,,,,False,1,True,True
2076,GSI,27.7231,93.9587,,none,Arunachal Pradesh,,,,,False,,,,,,False,1,True,True
2077,GSI,27.7182,93.947,,none,Arunachal Pradesh,,,,,False,,,,,,False,1,True,True
2078,GSI,27.099285,93.614766,2026-03-16,day,Arunachal Pradesh,,,,,False,,,,,,False,1,True,True
2079,GSI,27.086102,93.596625,,none,Arunachal Pradesh,,,,,False,,,,,,False,1,True,True
2080,GSI,27.715081,94.692035,2026-06-28,day,Arunachal Pradesh,,,,,False,,,,,,False,1,True,True
17975,GSI,22.873558,92.755953,2018-06-14,day,Manipur,,,,,False,,,,,,False,1,True,True
17976,GSI,23.95,94.07,2015,year,Manipur,,,,,False,,,,,,False,1,True,True
17978,GSI,23.95,94.06,2015,year,Manipur,,,,,False,,,,,,False,1,True,True
17980,GSI,23.96,94.06,2015,year,Manipur,,,,,False,,,,,,False,1,True,True
17982,GSI,23.97,93.95,2015,year,Manipur,,,,,False,,,,,,False,1,True,True
17983,GSI,23.97,94.04,2015,year,Manipur,,,,,False,,,,,,False,1,True,True
17984,GSI,23.98,93.55,,none,Manipur,,,,,False,,,,,,False,1,True,True
17986,GSI,23.98,93.99,,none,Manipur,,,,,False,,,,,,False,1,True,True
17987,GSI,23.98,94.02,2015,year,Manipur,,,,,False,,,,,,False,1,True,True
17988,GSI,23.98,94.03,2018,year,Manipur,,,,,False,,,,,,False,1,True,True
17993,GSI,23.99,93.55,,none,Manipur,,,,,False,,,,,,False,1,True,True
17994,GSI,23.99,93.94,2020,year,Manipur,,,,,False,,,,,,False,1,True,True
17996,GSI,23.99,94.04,2018,year,Manipur,,,,,False,,,,,,False,1,True,True
17997,GSI,23.99,94.0,2015,year,Manipur,,,,,False,,,,,,False,1,True,True
17998,GSI,24.0,93.56,,none,Manipur,,,,,False,,,,,,False,1,True,True
17999,GSI,24.0,93.55,,none,Manipur,,,,,False,,,,,,False,1,True,True
18001,GSI,24.0,93.97,2015,year,Manipur,,,,,False,,,,,,False,1,True,True
18002,GSI,24.0,93.99,,none,Manipur,,,,,False,,,,,,False,1,True,True
18003,GSI,24.0,93.98,,none,Manipur,,,,,False,,,,,,False,1,True,True
18007,GSI,24.0,94.0,2015,year,Manipur,,,,,False,,,,,,False,1,True,True
18008,GSI,24.0,93.82,2017,year,Manipur,,,,,False,,,,,,False,1,True,True
18010,GSI,24.01,93.55,,none,Manipur,,,,,False,,,,,,False,1,True,True
18011,GSI,24.01,93.99,,none,Manipur,,,,,False,,,,,,False,1,True,True
18012,GSI,24.01,93.96,2015,year,Manipur,,,,,False,,,,,,False,1,True,True
18013,GSI,24.01,93.98,,none,Manipur,,,,,False,,,,,,False,1,True,True
18014,GSI,24.01,93.97,2015,year,Manipur,,,,,False,,,,,,False,1,True,True
18020,GSI,24.02,93.57,,none,Manipur,,,,,False,,,,,,False,1,True,True
18021,GSI,24.02,93.56,,none,Manipur,,,,,False,,,,,,False,1,True,True
18023,GSI,24.02,93.97,2015,year,Manipur,,,,,False,,,,,,False,1,True,True
18024,GSI,24.03,93.57,,none,Manipur,,,,,False,,,,,,False,1,True,True
18026,GSI,24.03,93.81,2018,year,Manipur,,,,,False,,,,,,False,1,True,True
18027,GSI,24.04,94.08,2018,year,Manipur,,,,,False,,,,,,False,1,True,True
18028,GSI,24.05,93.57,,none,Manipur,,,,,False,,,,,,False,1,True,True
18029,GSI,24.05,94.07,2018,year,Manipur,,,,,False,,,,,,False,1,True,True
18032,GSI,24.06,93.28,,none,Manipur,,,,,False,,,,,,False,1,True,True
18033,GSI,24.06,93.57,,none,Manipur,,,,,False,,,,,,False,1,True,True
18034,GSI,24.06,94.05,2015,year,Manipur,,,,,False,,,,,,False,1,True,True
18035,GSI,24.06,94.04,2015,year,Manipur,,,,,False,,,,,,False,1,True,True
18036,GSI,24.06,94.02,2015,year,Manipur,,,,,False,,,,,,False,1,True,True
18037,GSI,24.06,94.03,2015,year,Manipur,,,,,False,,,,,,False,1,True,True
18038,GSI,24.07,94.03,2018,year,Manipur,,,,,False,,,,,,False,1,True,True
18039,GSI,24.08,93.89,2018,year,Manipur,,,,,False,,,,,,False,1,True,True
18040,GSI,24.08,94.03,2018,year,Manipur,,,,,False,,,,,,False,1,True,True
18041,GSI,24.09,93.9,2018,year,Manipur,,,,,False,,,,,,False,1,True,True
18042,GSI,24.09,93.91,2015,year,Manipur,,,,,False,,,,,,False,1,True,True
18043,GSI,24.09,94.02,2015,year,Manipur,,,,,False,,,,,,False,1,True,True
18047,GSI,24.09,94.15,2015,year,Manipur,,,,,False,,,,,,False,1,True,True
18049,GSI,24.09,94.03,2015,year,Manipur,,,,,False,,,,,,False,1,True,True
18050,GSI,24.09,94.04,2015,year,Manipur,,,,,False,,,,,,False,1,True,True
18059,GSI,24.1,93.28,,none,Manipur,,,,,False,,,,,,False,1,True,True
18060,GSI,24.1,93.29,,none,Manipur,,,,,False,,,,,,False,1,True,True
18061,GSI,24.1,93.57,,none,Manipur,,,,,False,,,,,,False,1,True,True
18063,GSI,24.1,93.5,,none,Manipur,,,,,False,,,,,,False,1,True,True
18064,GSI,24.1,93.51,,none,Manipur,,,,,False,,,,,,False,1,True,True
18065,GSI,24.1,93.96,2015,year,Manipur,,,,,False,,,,,,False,1,True,True
18066,GSI,24.1,93.9,2015,year,Manipur,,,,,False,,,,,,False,1,True,True
18067,GSI,24.1,93.95,2015,year,Manipur,,,,,False,,,,,,False,1,True,True
18068,GSI,24.1,94.04,2015,year,Manipur,,,,,False,,,,,,False,1,True,True
18069,GSI,24.1,94.02,2020,year,Manipur,,,,,False,,,,,,False,1,True,True
18070,GSI,24.1,94.03,2020,year,Manipur,,,,,False,,,,,,False,1,True,True
18076,GSI,24.1,94.07,2015,year,Manipur,,,,,False,,,,,,False,1,True,True
18077,GSI,24.11,93.32,,none,Manipur,,,,,False,,,,,,False,1,True,True
18078,GSI,24.11,93.53,,none,Manipur,,,,,False,,,,,,False,1,True,True
18079,GSI,24.11,93.52,,none,Manipur,,,,,False,,,,,,False,1,True,True
18080,GSI,24.11,93.58,,none,Manipur,,,,,False,,,,,,False,1,True,True
18081,GSI,24.11,93.91,2015,year,Manipur,,,,,False,,,,,,False,1,True,True
18082,GSI,24.11,94.13,2015,year,Manipur,,,,,False,,,,,,False,1,True,True
18083,GSI,24.11,94.02,2015,year,Manipur,,,,,False,,,,,,False,1,True,True
18084,GSI,24.12,93.29,,none,Manipur,,,,,False,,,,,,False,1,True,True
18085,GSI,24.12,93.58,,none,Manipur,,,,,False,,,,,,False,1,True,True
18087,GSI,24.12,94.13,2015,year,Manipur,,,,,False,,,,,,False,1,True,True
18088,GSI,24.12,94.07,2015,year,Manipur,,,,,False,,,,,,False,1,True,True
18089,GSI,24.12,94.05,2015,year,Manipur,,,,,False,,,,,,False,1,True,True
18090,GSI,24.12,94.02,2020,year,Manipur,,,,,False,,,,,,False,1,True,True
18094,GSI,24.13,93.48,,none,Manipur,,,,,False,,,,,,False,1,True,True
18096,GSI,24.13,93.29,,none,Manipur,,,,,False,,,,,,False,1,True,True
18099,GSI,24.13,93.99,2020,year,Manipur,,,,,False,,,,,,False,1,True,True
18100,GSI,24.13,94.0,2020,year,Manipur,,,,,False,,,,,,False,1,True,True
18101,GSI,24.13,94.13,2015,year,Manipur,,,,,False,,,,,,False,1,True,True
18102,GSI,24.13,94.12,2015,year,Manipur,,,,,False,,,,,,False,1,True,True
18104,GSI,24.13,94.11,2015,year,Manipur,,,,,False,,,,,,False,1,True,True
18106,GSI,24.13,94.07,2015,year,Manipur,,,,,False,,,,,,False,1,True,True
18110,GSI,24.13,94.06,2015,year,Manipur,,,,,False,,,,,,False,1,True,True
18111,GSI,24.14,93.38,,none,Manipur,,,,,False,,,,,,False,1,True,True
18112,GSI,24.14,93.47,,none,Manipur,,,,,False,,,,,,False,1,True,True
18115,GSI,24.14,93.45,,none,Manipur,,,,,False,,,,,,False,1,True,True
18116,GSI,24.14,93.42,,none,Manipur,,,,,False,,,,,,False,1,True,True
18117,GSI,24.14,93.57,,none,Manipur,,,,,False,,,,,,False,1,True,True
18119,GSI,24.14,93.93,,none,Manipur,,,,,False,,,,,,False,1,True,True
18121,GSI,24.14,94.07,2015,year,Manipur,,,,,False,,,,,,False,1,True,True
18122,GSI,24.14,94.01,2015,year,Manipur,,,,,False,,,,,,False,1,True,True
18123,GSI,24.15,93.3,,none,Manipur,,,,,False,,,,,,False,1,True,True
18126,GSI,24.15,93.58,,none,Manipur,,,,,False,,,,,,False,1,True,True
18128,GSI,24.15,93.55,,none,Manipur,,,,,False,,,,,,False,1,True,True
18130,GSI,24.15,94.1,2015,year,Manipur,,,,,False,,,,,,False,1,True,True
18133,GSI,24.15,94.08,2015,year,Manipur,,,,,False,,,,,,False,1,True,True
18136,GSI,24.16,93.3,,none,Manipur,,,,,False,,,,,,False,1,True,True
18137,GSI,24.16,93.31,,none,Manipur,,,,,False,,,,,,False,1,True,True
18138,GSI,24.16,93.97,2015,year,Manipur,,,,,False,,,,,,False,1,True,True
18139,GSI,24.16,93.96,2015,year,Manipur,,,,,False,,,,,,False,1,True,True
18140,GSI,24.16,93.95,2018,year,Manipur,,,,,False,,,,,,False,1,True,True
18143,GSI,24.17,93.3,,none,Manipur,,,,,False,,,,,,False,1,True,True
18144,GSI,24.17,93.58,,none,Manipur,,,,,False,,,,,,False,1,True,True
18150,GSI,24.17,93.59,,none,Manipur,,,,,False,,,,,,False,1,True,True
18153,GSI,24.17,93.93,2015,year,Manipur,,,,,False,,,,,,False,1,True,True
18154,GSI,24.18,93.6,,none,Manipur,,,,,False,,,,,,False,1,True,True
18155,GSI,24.18,93.56,,none,Manipur,,,,,False,,,,,,False,1,True,True
18156,GSI,24.18,93.59,,none,Manipur,,,,,False,,,,,,False,1,True,True
18158,GSI,24.18,93.9,2015,year,Manipur,,,,,False,,,,,,False,1,True,True
18159,GSI,24.18,93.99,2015,year,Manipur,,,,,False,,,,,,False,1,True,True
18160,GSI,24.18,94.07,2015,year,Manipur,,,,,False,,,,,,False,1,True,True
18161,GSI,24.19,93.4,,none,Manipur,,,,,False,,,,,,False,1,True,True
18162,GSI,24.19,93.97,2015,year,Manipur,,,,,False,,,,,,False,1,True,True
18164,GSI,24.19,94.11,2016,year,Manipur,,,,,False,,,,,,False,1,True,True
18165,GSI,24.19,94.02,2015,year,Manipur,,,,,False,,,,,,False,1,True,True
18166,GSI,24.19,94.2,2020,year,Manipur,,,,,False,,,,,,False,1,True,True
18167,GSI,24.19,94.19,2018,year,Manipur,,,,,False,,,,,,False,1,True,True
18168,GSI,24.19,94.01,2015,year,Manipur,,,,,False,,,,,,False,1,True,True
18169,GSI,24.2,93.53,,none,Manipur,,,,,False,,,,,,False,1,True,True
18170,GSI,24.2,93.22,,none,Manipur,,,,,False,,,,,,False,1,True,True
18171,GSI,24.2,94.1,2015,year,Manipur,,,,,False,,,,,,False,1,True,True
18173,GSI,24.2,94.2,2018,year,Manipur,,,,,False,,,,,,False,1,True,True
18175,GSI,24.21,93.21,,none,Manipur,,,,,False,,,,,,False,1,True,True
18178,GSI,24.21,93.3,,none,Manipur,,,,,False,,,,,,False,1,True,True
18179,GSI,24.21,93.29,,none,Manipur,,,,,False,,,,,,False,1,True,True
18180,GSI,24.21,93.28,,none,Manipur,,,,,False,,,,,,False,1,True,True
18181,GSI,24.21,94.22,2017,year,Manipur,,,,,False,,,,,,False,1,True,True
18182,GSI,24.22,93.2,,none,Manipur,,,,,False,,,,,,False,1,True,True
18183,GSI,24.22,93.3,,none,Manipur,,,,,False,,,,,,False,1,True,True
18185,GSI,24.22,93.88,2015,year,Manipur,,,,,False,,,,,,False,1,True,True
18186,GSI,24.22,94.24,2020,year,Manipur,,,,,False,,,,,,False,1,True,True
18187,GSI,24.22,94.09,2015,year,Manipur,,,,,False,,,,,,False,1,True,True
18189,GSI,24.22,94.11,2015,year,Manipur,,,,,False,,,,,,False,1,True,True
18190,GSI,24.22,94.07,2015,year,Manipur,,,,,False,,,,,,False,1,True,True
18191,GSI,24.22,94.08,2015,year,Manipur,,,,,False,,,,,,False,1,True,True
18195,GSI,24.22,94.26,2020,year,Manipur,,,,,False,,,,,,False,1,True,True
18196,GSI,24.23,93.09,,none,Manipur,,,,,False,,,,,,False,1,True,True
18197,GSI,24.23,93.08,,none,Manipur,,,,,False,,,,,,False,1,True,True
18200,GSI,24.23,93.19,,none,Manipur,,,,,False,,,,,,False,1,True,True
18201,GSI,24.23,93.93,2015,year,Manipur,,,,,False,,,,,,False,1,True,True
18202,GSI,24.23,93.94,2018,year,Manipur,,,,,False,,,,,,False,1,True,True
18203,GSI,24.24,93.1,,none,Manipur,,,,,False,,,,,,False,1,True,True
18204,GSI,24.24,93.18,,none,Manipur,,,,,False,,,,,,False,1,True,True
18206,GSI,24.24,93.19,,none,Manipur,,,,,False,,,,,,False,1,True,True
18208,GSI,24.24,93.85,2018,year,Manipur,,,,,False,,,,,,False,1,True,True
18209,GSI,24.24,94.08,2015,year,Manipur,,,,,False,,,,,,False,1,True,True
18210,GSI,24.246228,94.070389,,none,Manipur,,,,,False,,,,,,False,1,True,True
18211,GSI,24.25,93.66,,none,Manipur,,,,,False,,,,,,False,1,True,True
18212,GSI,24.25,94.08,2015,year,Manipur,,,,,False,,,,,,False,1,True,True
18213,GSI,24.25,94.07,2015,year,Manipur,,,,,False,,,,,,False,1,True,True
18214,GSI,24.2504,94.096483,,none,Manipur,,,,,False,,,,,,False,1,True,True
18215,GSI,24.250722,94.073861,,none,Manipur,,,,,False,,,,,,False,1,True,True
18216,GSI,24.251011,94.0873,,none,Manipur,,,,,False,,,,,,False,1,True,True
18217,GSI,24.253611,94.100258,,none,Manipur,,,,,False,,,,,,False,1,True,True
18218,GSI,24.256583,94.093111,,none,Manipur,,,,,False,,,,,,False,1,True,True
18219,GSI,24.25806,94.28722,2007,year,Manipur,,,,,False,,,,,,False,1,True,True
18220,GSI,24.26,93.1,,none,Manipur,,,,,False,,,,,,False,1,True,True
18222,GSI,24.264317,94.096472,,none,Manipur,,,,,False,,,,,,False,1,True,True
18223,GSI,24.264333,94.283806,,none,Manipur,,,,,False,,,,,,False,1,True,True
18224,GSI,24.267194,94.111889,,none,Manipur,,,,,False,,,,,,False,1,True,True
18225,GSI,24.267658,94.117506,,none,Manipur,,,,,False,,,,,,False,1,True,True
18226,GSI,24.267872,94.117978,,none,Manipur,,,,,False,,,,,,False,1,True,True
18227,GSI,24.267944,94.111556,,none,Manipur,,,,,False,,,,,,False,1,True,True
18228,GSI,24.268022,94.120806,,none,Manipur,,,,,False,,,,,,False,1,True,True
18229,GSI,24.268528,94.103861,,none,Manipur,,,,,False,,,,,,False,1,True,True
18230,GSI,24.269144,94.107397,,none,Manipur,,,,,False,,,,,,False,1,True,True
18231,GSI,24.27,93.18,,none,Manipur,,,,,False,,,,,,False,1,True,True
18232,GSI,24.27,93.11,,none,Manipur,,,,,False,,,,,,False,1,True,True
18233,GSI,24.27,93.67,,none,Manipur,,,,,False,,,,,,False,1,True,True
18234,GSI,24.270806,94.125139,,none,Manipur,,,,,False,,,,,,False,1,True,True
18235,GSI,24.271528,94.125667,,none,Manipur,,,,,False,,,,,,False,1,True,True
18236,GSI,24.272667,94.075083,,none,Manipur,,,,,False,,,,,,False,1,True,True
18237,GSI,24.272722,94.075111,,none,Manipur,,,,,False,,,,,,False,1,True,True
18238,GSI,24.27705,94.070089,,none,Manipur,,,,,False,,,,,,False,1,True,True
18239,GSI,24.277639,94.127278,,none,Manipur,,,,,False,,,,,,False,1,True,True
18240,GSI,24.279575,94.077164,,none,Manipur,,,,,False,,,,,,False,1,True,True
18241,GSI,24.28,93.18,,none,Manipur,,,,,False,,,,,,False,1,True,True
18242,GSI,24.28,93.11,,none,Manipur,,,,,False,,,,,,False,1,True,True
18244,GSI,24.28,93.68,,none,Manipur,,,,,False,,,,,,False,1,True,True
18245,GSI,24.280472,94.073833,,none,Manipur,,,,,False,,,,,,False,1,True,True
18246,GSI,24.284222,94.2805,,none,Manipur,,,,,False,,,,,,False,1,True,True
18247,GSI,24.285722,94.128222,,none,Manipur,,,,,False,,,,,,False,1,True,True
18248,GSI,24.28575,94.128222,,none,Manipur,,,,,False,,,,,,False,1,True,True
18249,GSI,24.287361,94.022917,,none,Manipur,,,,,False,,,,,,False,1,True,True
18250,GSI,24.289019,94.073331,,none,Manipur,,,,,False,,,,,,False,1,True,True
18251,GSI,24.289333,94.277139,,none,Manipur,,,,,False,,,,,,False,1,True,True
18252,GSI,24.29,93.12,,none,Manipur,,,,,False,,,,,,False,1,True,True
18253,GSI,24.29,93.11,,none,Manipur,,,,,False,,,,,,False,1,True,True
18255,GSI,24.29,93.68,,none,Manipur,,,,,False,,,,,,False,1,True,True
18256,GSI,24.290714,94.038094,,none,Manipur,,,,,False,,,,,,False,1,True,True
18257,GSI,24.291028,94.124056,,none,Manipur,,,,,False,,,,,,False,1,True,True
18258,GSI,24.291139,94.276139,,none,Manipur,,,,,False,,,,,,False,1,True,True
18259,GSI,24.298028,94.123583,,none,Manipur,,,,,False,,,,,,False,1,True,True
18260,GSI,24.3,93.69,,none,Manipur,,,,,False,,,,,,False,1,True,True
18261,GSI,24.3,93.84,,none,Manipur,,,,,False,,,,,,False,1,True,True
18263,GSI,24.301528,94.017972,,none,Manipur,,,,,False,,,,,,False,1,True,True
18264,GSI,24.301806,94.059917,,none,Manipur,,,,,False,,,,,,False,1,True,True
18265,GSI,24.303083,94.245056,,none,Manipur,,,,,False,,,,,,False,1,True,True
18266,GSI,24.304417,94.243889,,none,Manipur,,,,,False,,,,,,False,1,True,True
18267,GSI,24.309861,94.234639,,none,Manipur,,,,,False,,,,,,False,1,True,True
18268,GSI,24.31,93.13,,none,Manipur,,,,,False,,,,,,False,1,True,True
18269,GSI,24.31,93.12,,none,Manipur,,,,,False,,,,,,False,1,True,True
18271,GSI,24.31,93.18,,none,Manipur,,,,,False,,,,,,False,1,True,True
18272,GSI,24.313111,94.230444,,none,Manipur,,,,,False,,,,,,False,1,True,True
18273,GSI,24.314194,93.928861,,none,Manipur,,,,,False,,,,,,False,1,True,True
18274,GSI,24.314333,93.931361,,none,Manipur,,,,,False,,,,,,False,1,True,True
18275,GSI,24.316528,94.138083,,none,Manipur,,,,,False,,,,,,False,1,True,True
18276,GSI,24.316639,94.138139,,none,Manipur,,,,,False,,,,,,False,1,True,True
18277,GSI,24.317619,94.003678,,none,Manipur,,,,,False,,,,,,False,1,True,True
18278,GSI,24.317833,94.144667,,none,Manipur,,,,,False,,,,,,False,1,True,True
18279,GSI,24.32,93.15,,none,Manipur,,,,,False,,,,,,False,1,True,True
18281,GSI,24.32,93.14,,none,Manipur,,,,,False,,,,,,False,1,True,True
18283,GSI,24.32,93.16,,none,Manipur,,,,,False,,,,,,False,1,True,True
18284,GSI,24.32,93.36,,none,Manipur,,,,,False,,,,,,False,1,True,True
18285,GSI,24.32,93.28,,none,Manipur,,,,,False,,,,,,False,1,True,True
18286,GSI,24.32,93.74,,none,Manipur,,,,,False,,,,,,False,1,True,True
18289,GSI,24.32,93.75,,none,Manipur,,,,,False,,,,,,False,1,True,True
18291,GSI,24.32,93.76,,none,Manipur,,,,,False,,,,,,False,1,True,True
18292,GSI,24.32,93.79,,none,Manipur,,,,,False,,,,,,False,1,True,True
18293,GSI,24.321889,94.147306,,none,Manipur,,,,,False,,,,,,False,1,True,True
18294,GSI,24.3225,94.23361,2007,year,Manipur,,,,,False,,,,,,False,1,True,True
18295,GSI,24.322917,94.151,,none,Manipur,,,,,False,,,,,,False,1,True,True
18296,GSI,24.323361,94.143556,,none,Manipur,,,,,False,,,,,,False,1,True,True
18297,GSI,24.33,93.15,,none,Manipur,,,,,False,,,,,,False,1,True,True
18298,GSI,24.33,93.16,,none,Manipur,,,,,False,,,,,,False,1,True,True
18301,GSI,24.33,93.3,,none,Manipur,,,,,False,,,,,,False,1,True,True
18302,GSI,24.33,93.66,,none,Manipur,,,,,False,,,,,,False,1,True,True
18303,GSI,24.33,93.55,,none,Manipur,,,,,False,,,,,,False,1,True,True
18304,GSI,24.33,93.67,,none,Manipur,,,,,False,,,,,,False,1,True,True
18305,GSI,24.33,93.53,,none,Manipur,,,,,False,,,,,,False,1,True,True
18306,GSI,24.33,93.55,,none,Manipur,,,,,False,,,,,,False,1,True,True
18307,GSI,24.34,94.22444,2007,year,Manipur,,,,,False,,,,,,False,1,True,True
18308,GSI,24.34,93.31,,none,Manipur,,,,,False,,,,,,False,1,True,True
18309,GSI,24.34,93.32,,none,Manipur,,,,,False,,,,,,False,1,True,True
18310,GSI,24.34,93.66,,none,Manipur,,,,,False,,,,,,False,1,True,True
18319,GSI,24.34,93.62,,none,Manipur,,,,,False,,,,,,False,1,True,True
18320,GSI,24.340028,93.977472,,none,Manipur,,,,,False,,,,,,False,1,True,True
18321,GSI,24.346028,93.954583,,none,Manipur,,,,,False,,,,,,False,1,True,True
18322,GSI,24.35,93.28,,none,Manipur,,,,,False,,,,,,False,1,True,True
18323,GSI,24.35,93.51,,none,Manipur,,,,,False,,,,,,False,1,True,True
18324,GSI,24.35,93.66,,none,Manipur,,,,,False,,,,,,False,1,True,True
18328,GSI,24.35,93.67,,none,Manipur,,,,,False,,,,,,False,1,True,True
18332,GSI,24.35,93.54,,none,Manipur,,,,,False,,,,,,False,1,True,True
18333,GSI,24.35,93.53,,none,Manipur,,,,,False,,,,,,False,1,True,True
18335,GSI,24.354814,94.258094,,none,Manipur,,,,,False,,,,,,False,1,True,True
18336,GSI,24.36,93.27,,none,Manipur,,,,,False,,,,,,False,1,True,True
18337,GSI,24.36,93.54,,none,Manipur,,,,,False,,,,,,False,1,True,True
18338,GSI,24.36,93.65,,none,Manipur,,,,,False,,,,,,False,1,True,True
18340,GSI,24.364861,94.174139,,none,Manipur,,,,,False,,,,,,False,1,True,True
18341,GSI,24.365611,94.1665,,none,Manipur,,,,,False,,,,,,False,1,True,True
18342,GSI,24.366806,94.163389,,none,Manipur,,,,,False,,,,,,False,1,True,True
18343,GSI,24.37,93.52,,none,Manipur,,,,,False,,,,,,False,1,True,True
18344,GSI,24.37,93.26,,none,Manipur,,,,,False,,,,,,False,1,True,True
18345,GSI,24.37,93.5,,none,Manipur,,,,,False,,,,,,False,1,True,True
18346,GSI,24.37,93.72,,none,Manipur,,,,,False,,,,,,False,1,True,True
18347,GSI,24.379417,94.154139,,none,Manipur,,,,,False,,,,,,False,1,True,True
18348,GSI,24.381906,94.213136,,none,Manipur,,,,,False,,,,,,False,1,True,True
18349,GSI,24.387658,94.151683,,none,Manipur,,,,,False,,,,,,False,1,True,True
18350,GSI,24.387708,94.155764,,none,Manipur,,,,,False,,,,,,False,1,True,True
18351,GSI,24.391361,94.154361,,none,Manipur,,,,,False,,,,,,False,1,True,True
18352,GSI,24.391583,94.085806,,none,Manipur,,,,,False,,,,,,False,1,True,True
18353,GSI,24.404167,94.156667,,none,Manipur,,,,,False,,,,,,False,1,True,True
18354,GSI,24.40639,94.06583,2007-09-07,day,Manipur,,,,,False,,,,,,False,1,True,True
18355,GSI,24.407989,94.240544,,none,Manipur,,,,,False,,,,,,False,1,True,True
18356,GSI,24.408672,94.245139,,none,Manipur,,,,,False,,,,,,False,1,True,True
