event_id,source,state,district,slide_name,nh_sh_location,latitude,longitude,coord_valid,coord_issue,coord_collision,event_date,date_precision,history_raw,material_involved,movement_type,elevation,slope,aspect,curvature,terrain_ruggedness,dem_available,dem_issue
GLC_2268,GLC,Assam,,"Bilaipur, Hailakandi district, Assam, India",,24.5202,92.7239,True,,False,2016-05-18,day,continuous_rain,,landslide,,,,,,False,outside_current_dem_coverage
GLC_2281,GLC,Manipur,,Tamenglong Ward No-IV,,24.9818,93.5142,True,,False,2015-07-24,day,monsoon,,mudslide,,,,,,False,outside_current_dem_coverage
GLC_2370,GLC,Assam,,Noonmati,,26.1985,91.7998,True,,False,2014-09-22,day,rain,,landslide,83.0,9.753263356256946,195.01836063115067,-0.0010493654015202576,4.0,True,
GLC_2372,GLC,Nagaland,,"National Highway 29 Near Phesama Village, Nagaland",,25.6269,94.1139,True,,False,2013-07-12,day,downpour,,landslide,1571.0,14.145689487221928,23.682087724538448,0.0010493654015202576,6.25,True,
GLC_2452,GLC,Manipur,,"NH-39 at Imphal-Moreh section, Lokchao largest event",,24.4279,94.0564,True,,False,2007-09-11,day,rain,,landslide,,,,,,False,outside_current_dem_coverage
GLC_2497,GLC,Assam,,"Longlem, Nagaland",,26.8727,94.9275,True,,False,2013-08-16,day,rain,,landslide,,,,,,False,outside_current_dem_coverage
GLC_2502,GLC,Arunachal Pradesh,,"districts Lakhimpur, Dhemaji, Golaghat, and Sonitpur, Assam province",,27.0011,93.7273,True,,False,2010-09-10,day,downpour,,landslide,,,,,,False,outside_current_dem_coverage
GLC_2518,GLC,Mizoram,,"Zembabawk, Aizawl",,23.7327,92.7463,True,,False,2014-07-14,day,downpour,,landslide,,,,,,False,outside_current_dem_coverage
GLC_2560,GLC,Sikkim,,"15 Km From Gangtok, Himalayans",,27.3721,88.708,True,,False,2013-06-08,day,downpour,,landslide,3165.0,38.84236435260845,191.30993247402023,-0.01783921182584438,19.75,True,
GLC_2577,GLC,Meghalaya,,"Rongthragittim Songittal village, near Sibbari, South Garo Hills District, Meghalaya, India",,25.203,90.5573,True,,False,2016-07-19,day,continuous_rain,,translational_slide,,,,,,False,outside_current_dem_coverage
GLC_2602,GLC,Nagaland,,"Tuensang-Kohima rd, 3 km outside Tuensang, Nagaland",,26.1984,94.8158,True,,False,2010-08-19,day,downpour,,landslide,,,,,,False,outside_current_dem_coverage
GLC_2607,GLC,Assam,,"Sonachirra, Karimganj district, Assam, India",,24.4638,92.4943,True,,False,2016-05-18,day,continuous_rain,,landslide,,,,,,False,outside_current_dem_coverage
GLC_2655,GLC,Mizoram,,"road to Muanna Godown, Zuangtui, Mizoram",,23.75406693,92.74128531,True,,False,2010-09-13,day,downpour,,landslide,,,,,,False,outside_current_dem_coverage
GLC_2677,GLC,Nagaland,,"Kiphire-Tuensang rd, Nagaland",,26.0814,94.803,True,,False,2010-08-14,day,downpour,,landslide,,,,,,False,outside_current_dem_coverage
GLC_2690,GLC,Nagaland,,"National Highway 2, near Kohima, Nagaland, India",,25.7902,94.1318,True,,False,2016-07-10,day,downpour,,landslide,1288.0,11.666011784485361,78.69006752597979,0.0052468270076012884,5.125,True,
GLC_2703,GLC,Manipur,,"2 km from Khongsang village(?), road between Tamenglong and Imphal or Nungba, Manipur",,24.8961,93.4957,True,,False,2010-08-19,day,downpour,,mudslide,,,,,,False,outside_current_dem_coverage
GLC_2707,GLC,Sikkim,,"Takdah, West Bengal",,27.0377,88.3603,True,,False,2012-09-14,day,downpour,,landslide,1484.0,18.797392985398155,147.63336193527502,-0.010493654015202577,8.125,True,
GLC_2758,GLC,Assam,,"Satgarakul Village, Karimganj, Assam State",,24.8669,92.3576,True,,False,2014-05-09,day,rain,,landslide,,,,,,False,outside_current_dem_coverage
GLC_2760,GLC,Nagaland,,Phesema area at National Highway 39,,25.7428,93.9136,True,,False,2007-08-28,day,rain,,landslide,,,,,,False,outside_current_dem_coverage
GLC_2798,GLC,Mizoram,,Sailam village,,23.3572,92.7878,True,,False,2015-08-26,day,continuous_rain,,landslide,,,,,,False,outside_current_dem_coverage
GLC_2802,GLC,Nagaland,,"Kisima, Nagaland",,25.61560252,94.11603493,True,,False,2010-08-19,day,downpour,,landslide,1614.0,28.27824034277378,109.79887635452494,0.007345557810641804,13.25,True,
GLC_2806,GLC,Nagaland,,"Shayoung Ward(?), Longleng, Nagaland",,26.4333,94.8833,True,,False,2010-06-17,day,downpour,,landslide,,,,,,False,outside_current_dem_coverage
GLC_2905,GLC,Nagaland,,"North Point Colony, Akuluto, Nagaland, India",,26.1699,94.4922,True,,False,2016-07-11,day,unknown,,landslide,,,,,,False,outside_current_dem_coverage
GLC_2908,GLC,Assam,,North Lakhimpur ,,27.2333,94.1167,True,,False,2008-10-29,day,downpour,,landslide,,,,,,False,outside_current_dem_coverage
GLC_2919,GLC,Mizoram,,"National Highway, 45 Aizwal (Mizoram)",,24.1293,92.6921,True,,False,2007-09-29,day,rain,,landslide,,,,,,False,outside_current_dem_coverage
GLC_2934,GLC,Manipur,,"Ikou-Gangpijang road, near: Ikou, Saikul, and Gangpijang; Imphal India",,25.03561729,94.0144205,True,,False,2011-06-28,day,rain,,landslide,866.0,25.084444723368915,127.26640190097714,-0.0031480962045607732,10.375,True,
GLC_2956,GLC,Nagaland,,"Koide Government High School, Senapati, Manipur",,25.3833,94.1884,True,,False,2013-08-15,day,downpour,,landslide,1684.0,26.30650637769545,243.22507511135444,-0.01364175021976335,12.0,True,
GLC_2969,GLC,Assam,,Kamakhya Temple,,26.1666,91.7042,True,,False,2015-09-23,day,continuous_rain,,landslide,236.0,15.397970148321942,228.57633437499737,0.003148096204560773,6.5,True,
GLC_2994,GLC,Nagaland,,"Kuthur – Huker Road Via Y Anner, Chessore, Nagaland",,26.0977,94.7031,True,,False,2013-06-07,day,unknown,,landslide,,,,,,False,outside_current_dem_coverage
GLC_3047,GLC,Manipur,,"Imphal-Dimapur road  in Tadubi, Senapati district, Manipur, India",,25.48,94.1383,True,,False,2016-07-25,day,continuous_rain,,landslide,1704.0,15.70191244445148,138.50353164478446,0.0,6.25,True,
GLC_3076,GLC,Nagaland,,"National Highway 29 Near Phesama Village, Nagaland",,25.6269,94.1139,True,,False,2013-07-15,day,rain,,landslide,1571.0,14.145689487221928,23.682087724538448,0.0010493654015202576,6.25,True,
GLC_3086,GLC,Assam,,Lakhipur,,24.7979,92.9974,True,,False,2015-07-22,day,continuous_rain,,landslide,,,,,,False,outside_current_dem_coverage
GLC_3111,GLC,Assam,,Garchuk,,26.1044,91.7082,True,,False,2014-09-22,day,rain,,landslide,53.0,2.0742028577397202,26.56505117707799,0.0010493654015202576,0.875,True,
GLC_3184,GLC,Manipur,,"Namkaoluang village, Tamenglong-Sangrung (Khongsang) road, NH-53, Manipur",,24.9336,93.8275,True,,False,2008-06-19,day,monsoon,,mudslide,,,,,,False,outside_current_dem_coverage
GLC_3220,GLC,Arunachal Pradesh,,Itanagar,,27.1034,93.6885,True,,False,2011-08-05,day,downpour,,landslide,,,,,,False,outside_current_dem_coverage
GLC_3226,GLC,Arunachal Pradesh,,"East Kameng, Arunachal Pradesh",,27.4888,93.0153,True,,False,2011-08-15,day,downpour,,landslide,,,,,,False,outside_current_dem_coverage
GLC_3240,GLC,Manipur,,"Tuitung village, Khengjoi",,23.899,94.1434,True,,False,2015-08-01,day,rain,,landslide,,,,,,False,outside_current_dem_coverage
GLC_3275,GLC,Manipur,,"Imphal-Ukhrul sector of National Highway 102, Manipur, India",,25.0118,94.3136,True,,False,2016-07-07,day,monsoon,,landslide,1396.0,2.364645337583093,258.69006752597977,-0.00419746160608103,2.25,True,
GLC_3281,GLC,Arunachal Pradesh,,"East Siang, Arunachal Pradesh",,28.1193,95.1645,True,,False,2013-02-18,day,rain,,landslide,,,,,,False,outside_current_dem_coverage
GLC_3289,GLC,Manipur,,Tousem,,25.1019,93.3729,True,,False,2015-08-11,day,continuous_rain,,landslide,,,,,,False,outside_current_dem_coverage
GLC_3333,GLC,Sikkim,,"Singtam-Mangan rd, Sikkim",,27.3773,88.559,True,,False,2010-07-21,day,downpour,,landslide,1480.0,30.448008809572084,279.9165261209073,-0.0062961924091215465,14.375,True,
GLC_3334,GLC,Nagaland,,"Tuensang, Nagaland",,26.2363,94.8133,True,,False,2010-07-06,day,monsoon,,mudslide,,,,,,False,outside_current_dem_coverage
GLC_3381,GLC,Mizoram,,"Hunthar Veng, Mizoram",,23.74182634,92.7141905,True,,False,2010-09-13,day,downpour,,landslide,,,,,,False,outside_current_dem_coverage
GLC_3384,GLC,Tripura,,Sabroom,,23.0137,91.7174,True,,False,2014-08-14,day,downpour,,mudslide,,,,,,False,outside_current_dem_coverage
GLC_3414,GLC,Sikkim,,"Near Changu Lake, 15Km Away From Nathu La, On India-China Border In Eastern Sikkim",,27.3765,88.7628,True,,False,2013-06-27,day,downpour,,landslide,3762.0,12.030589393435537,218.8298249049704,-0.011543019416722835,6.0,True,
GLC_3444,GLC,Nagaland,,"Noklak-Tuensang road, Nagaland",,26.222,94.9152,True,,False,2010-08-14,day,downpour,,landslide,,,,,,False,outside_current_dem_coverage
GLC_3448,GLC,Nagaland,,"Zunheboto, Nagaland",,26.0137,94.5163,True,,False,2013-08-04,day,continuous_rain,,landslide,,,,,,False,outside_current_dem_coverage
GLC_3459,GLC,Assam,,Narakasur,,26.1407,91.7645,True,,False,2014-06-26,day,continuous_rain,,landslide,62.0,2.932085702984153,161.56505117707798,0.002098730803040515,1.25,True,
GLC_3463,GLC,Assam,,NH 37 at Awang Khul ,,24.808,93.117,True,,False,2011-09-06,day,rain,,landslide,,,,,,False,outside_current_dem_coverage
GLC_3528,GLC,Meghalaya,,"Nakham Bazaar, Tura, Meghalaya",,25.5114,90.215,True,,False,2015-06-16,day,downpour,,landslide,,,,,,False,outside_current_dem_coverage
GLC_3540,GLC,Nagaland,,"Kiphire,  Nagaland",,25.8877,94.7861,True,,False,2010-07-06,day,monsoon,,mudslide,1171.0,6.243579279765674,2.121096396661457,0.0010493654015202576,2.5,True,
GLC_3548,GLC,Nagaland,,"Lower Chandmari area, PWD department, Kohima, Manipur",,25.6623,94.1072,True,,False,2010-10-10,day,downpour,,landslide,1386.0,8.050167594697108,66.37062226934319,0.011543019416722835,4.375,True,
GLC_3550,GLC,Assam,,"Kamrup district, Assam, India",,25.9611,91.3681,True,,False,2016-07-07,day,continuous_rain,,landslide,,,,,,False,outside_current_dem_coverage
GLC_3555,GLC,Manipur,,"LangthAbal Khoupum, Imphal, Manipur",,24.7339,93.9161,True,,False,2010-03-27,day,downpour,,mudslide,,,,,,False,outside_current_dem_coverage
GLC_3589,GLC,Assam,,"Raj Bhavan Guwahati, Assam",,26.1978,91.7665,True,,False,2010-04-20,day,downpour,,landslide,92.0,17.127628064139202,86.98721249581666,-0.011543019416722835,8.375,True,
GLC_3631,GLC,Meghalaya,,"Ratacherra village along the NH-44 connecting to Barak Valley in Assam and Tripura, Meghalaya, Mizoramon",,25.463,92.2121,True,,False,2015-06-13,day,continuous_rain,,landslide,,,,,,False,outside_current_dem_coverage
GLC_3642,GLC,Manipur,,between Maku village and Kamjong sub division,,24.9111,94.4759,True,,False,2015-08-01,day,continuous_rain,,landslide,,,,,,False,outside_current_dem_coverage
GLC_3658,GLC,Arunachal Pradesh,, Arunachal Pradesh ,,27.8458,95.2253,True,,False,2012-09-19,day,downpour,,landslide,,,,,,False,outside_current_dem_coverage
GLC_3726,GLC,Nagaland,,"NH-39 near Khongnem(?) village, between Imphal and Dimapur, Manipur",,25.5265,93.8673,True,,False,2010-10-09,day,downpour,,landslide,,,,,,False,outside_current_dem_coverage
GLC_3775,GLC,Assam,,"Dispur : According to report, a huge hillock slipped into the house after heavy rain where Dinesh Bodo along with his wife and daughter lived in. Thi*",,26.1062,91.8717,True,,False,2015-07-25,day,continuous_rain,,landslide,248.0,6.79535190847073,279.7824070318073,-0.00419746160608103,3.125,True,
GLC_3844,GLC,Nagaland,,"NH-39 at Tobio village(?), 7 km form Tadubi, Manipur",,25.4788,94.1399,True,,False,2010-10-09,day,downpour,,landslide,1646.0,14.205126397526268,172.64762064010765,0.0,6.0,True,
GLC_3957,GLC,Meghalaya,,South West Garo Hills,,25.5006,90.0896,True,,False,2014-10-20,day,rain,,landslide,,,,,,False,outside_current_dem_coverage
GLC_3966,GLC,Assam,,"Nursery, North Guwahati, Guwahati, Assam,",,26.1662,91.7138,True,,False,2013-05-11,day,rain,,landslide,143.0,19.654710523513224,93.90049374238188,-0.001049365401520258,8.875,True,
GLC_3976,GLC,Nagaland,,"Tizu, Nagaland",,25.8376,94.5234,True,,False,2013-08-04,day,continuous_rain,,landslide,804.0,2.968445777285521,218.6598082540901,-0.00419746160608103,1.5,True,
GLC_3984,GLC,Nagaland,,"Phizo, Nagaland",,26.0481,94.4619,True,,False,2013-08-04,day,continuous_rain,,landslide,,,,,,False,outside_current_dem_coverage
GLC_3995,GLC,Assam,,Batahghuli,,26.1324,91.8342,True,,False,2014-09-22,day,rain,,landslide,69.0,3.0923172810272,12.9946167919165,0.003148096204560773,1.5,True,
GLC_4038,GLC,Sikkim,,"Rolep, South Sikkim( Mapping to Rhenock 12 miles from Rolep)",,27.1748,88.6458,True,,False,2012-06-07,day,rain,,landslide,947.0,15.74828456817047,254.1676133795778,-0.0010493654015202576,7.0,True,
GLC_4063,GLC,Nagaland,,"Government Middle School (GMS) Kiphire station “B”, Kiphire, Nagaland, India",,25.8702,94.7844,True,,False,2016-07-28,day,downpour,,landslide,1148.0,7.53118487624254,49.9697407281103,-0.011543019416722835,4.0,True,
GLC_4064,GLC,Nagaland,,Zunheboto district,,26.0214,94.5224,True,,False,2015-08-19,day,continuous_rain,,landslide,,,,,,False,outside_current_dem_coverage
GLC_4082,GLC,Manipur,,Nungba,,24.7459,93.4251,True,,False,2015-08-11,day,continuous_rain,,landslide,,,,,,False,outside_current_dem_coverage
GLC_4122,GLC,Meghalaya,,National Highway 44,,25.2568,92.3825,True,,False,2015-08-19,day,rain,,landslide,,,,,,False,outside_current_dem_coverage
GLC_4132,GLC,Arunachal Pradesh,,Hawai,,27.8835,96.9262,True,,False,2015-08-16,day,continuous_rain,,landslide,,,,,,False,outside_current_dem_coverage
GLC_4146,GLC,Arunachal Pradesh,,"Hayuliang, Anjaw district,Arunachal Pradesh, India",,28.0822,96.5316,True,,False,2016-05-01,day,downpour,,landslide,,,,,,False,outside_current_dem_coverage
GLC_4159,GLC,Assam,,Dhirenpara,,26.1295,91.7056,True,,False,2014-09-22,day,rain,,landslide,145.0,5.275552457076663,322.1250163489018,-0.00419746160608103,2.0,True,
GLC_4174,GLC,Sikkim,,"many locations around Namchi, Sikkim",,27.167,88.3652,True,,False,2010-08-20,day,downpour,,complex,1486.0,25.010195863430294,183.48327146899766,0.002098730803040515,11.375,True,
GLC_4221,GLC,Nagaland,,"NH 39 at Kigwema(?), between Mao Gate and Kohima, Nagaland",,25.5718,94.1211,True,,False,2010-08-21,day,downpour,,landslide,1627.0,11.666011784485361,11.309932474020215,-0.002098730803040515,5.25,True,
GLC_4233,GLC,Nagaland,,"Zhekuto, Nagaland",,26.1807,94.5497,True,,False,2013-08-04,day,monsoon,,landslide,,,,,,False,outside_current_dem_coverage
GLC_4245,GLC,Sikkim,,"17th Mile towards Tsomgo Lake, near Kyongsala, Sikkim ",,27.3746,88.7648,True,,False,2009-08-26,day,rain,,landslide,3748.0,5.444287665114443,257.73522627210764,0.002098730803040515,2.375,True,
GLC_4261,GLC,Assam,,"Noonmati Nijarapar area of the city, Guwahati, Assam, India",,26.1963,91.8074,True,,False,2016-07-14,day,monsoon,,landslide,173.0,12.784063303046567,124.82448915695679,0.0,5.25,True,
GLC_4307,GLC,Manipur,,"Phek, Manipur",,25.6633,94.4703,True,,False,2010-10-08,day,downpour,,complex,1452.0,6.732866290884583,275.9061411137705,-0.009444288613682319,4.0,True,
GLC_4415,GLC,Sikkim,,West Bengal-Sikkim at highway Rambi,,26.99195749,88.42280921,True,,False,2011-07-17,day,rain,,landslide,272.0,25.72832087173904,179.51853419416165,0.011543019416722833,11.5,True,
GLC_4580,GLC,Assam,,VIP Road,,26.159,91.8178,True,,False,2014-09-22,day,rain,,landslide,63.0,6.311085014481504,156.25050550713325,0.003148096204560773,2.5,True,
GLC_4585,GLC,Assam,,"Kamrup, and Sonitpur, Assam",,26.3333,91.25,True,,False,2008-10-29,day,downpour,,landslide,42.0,0.7336218900839592,251.565051177078,0.0,0.625,True,
GLC_4587,GLC,Nagaland,,"Walo Ward, Mon Town, Wokha District, Nagaland",,26.72,95.029,True,,False,2013-07-01,day,downpour,,landslide,,,,,,False,outside_current_dem_coverage
GLC_4588,GLC,Nagaland,,"Maram, Manipur",,25.4192,94.108,True,,False,2011-07-29,day,rain,,landslide,1393.0,13.397276261979428,35.3112134396332,0.0052468270076012884,5.875,True,
GLC_4605,GLC,Sikkim,,14 Milestone Of J N Marg Near Kyangnosola (East Sikkim),,27.3736,88.7323,True,,False,2013-09-07,day,rain,,landslide,3426.0,31.299868126843574,195.05431655960484,-0.003148096204560773,15.0,True,
GLC_4621,GLC,Assam,,between Mahur and Phaiding railway stations on Barail hills (Mahur and Barail hills located),,25.1718,93.123,True,,False,2009-08-27,day,downpour,,landslide,,,,,,False,outside_current_dem_coverage
GLC_4695,GLC,Manipur,,"Tusom, Manipur",,25.426,94.6024,True,,False,2013-10-13,day,downpour,,mudslide,1339.0,10.112402196004613,309.4724598483438,-0.003148096204560773,4.125,True,
GLC_4706,GLC,Nagaland,,"Zunheboto, Nagaland",,26.0093,94.5238,True,,False,2010-07-06,day,monsoon,,mudslide,,,,,,False,outside_current_dem_coverage
GLC_4716,GLC,Arunachal Pradesh,,Arunachal Pradesh,,27.1614,93.7525,True,,False,2013-09-02,day,downpour,,landslide,,,,,,False,outside_current_dem_coverage
GLC_4721,GLC,Assam,,Maligaon,,26.1868,91.6739,True,,False,2015-09-01,day,rain,,rock_fall,51.0,2.643378827298892,344.7448812969422,-0.002098730803040515,1.125,True,
GLC_4723,GLC,Nagaland,,"Lasumi village in Phek district, Kohima",,25.51614662,94.2341227,True,,False,2011-06-21,day,rain,,landslide,1649.0,18.527759271792945,258.14699583225604,0.003148096204560773,8.25,True,
GLC_4832,GLC,Assam,,NH 37,,26.5836,93.0038,True,,False,2011-07-24,day,downpour,,landslide,,,,,,False,outside_current_dem_coverage
GLC_4852,GLC,Manipur,,"Velnal village, Tamei sub-division and Toribari village (3 kilometer toward Tamei from Kangpokpi)",,25.1333,93.9667,True,,False,2007-08-31,day,rain,,landslide,,,,,,False,outside_current_dem_coverage
GLC_4855,GLC,Meghalaya,,National Highway No 44 at Sonarpur in Meghalaya,,25.5576,91.8506,True,,False,2007-08-26,day,rain,,complex,,,,,,False,outside_current_dem_coverage
GLC_4868,GLC,Manipur,,Naga Gate along the Ukhrul-Imphal route,,25.0634,94.3415,True,,False,2015-07-31,day,continuous_rain,,mudslide,1767.0,24.942248818743302,277.00126755749534,0.003148096204560773,11.125,True,
GLC_4878,GLC,Manipur,,"Tharon(?) and Langol Tarung villages, Thangmeiband constituency, Imphal, Manipur",,24.837,93.9128,True,,False,2010-10-08,day,downpour,,landslide,,,,,,False,outside_current_dem_coverage
GLC_4897,GLC,Sikkim,,Bardang near Singtam,,27.1499,88.38,True,,False,2007-07-16,day,rain,,mudslide,1107.0,30.267678100575523,2.3859440303888135,-0.00839492321216206,13.75,True,
GLC_4909,GLC,Sikkim,,"4th Mile on road between Rongli, Rhenock and Rangpo in East Sikkim.",,27.1954,88.6115,True,,False,2009-09-17,day,rain,,landslide,474.0,7.53118487624254,152.65012421993012,0.0,3.125,True,
GLC_4933,GLC,Arunachal Pradesh,,"Itanagar (one near Pachali power house, one near Heema Hospital, and one nearRomik Colony at P Sector)",,27.1032,93.6884,True,,False,2011-07-19,day,downpour,,landslide,,,,,,False,outside_current_dem_coverage
GLC_4966,GLC,Meghalaya,,"Borsorsa(?), West Khasi Hills, Meghalaya",,25.4916,91.2698,True,,False,2010-06-28,day,downpour,,landslide,,,,,,False,outside_current_dem_coverage
GLC_5006,GLC,Assam,,"Kimin-Ziro road in Papum Pare district, road between Doimukh and Sagalee, Doimukh-Hoj road; Arunachal Pradesh",,27.163,94.0,True,,False,2008-08-14,day,rain,,landslide,,,,,,False,outside_current_dem_coverage
GLC_5033,GLC,Assam,,"Bhangagarh, Assam",,26.1619,91.7697,True,,False,2014-06-27,day,rain,,landslide,56.0,1.6400699811412143,171.86989764584405,0.0,0.625,True,
GLC_5045,GLC,Manipur,,"Lower Shajouba village near Tadubi along NH 39, Manipur ",,25.0604,93.9877,True,,False,2007-09-08,day,rain,,landslide,,,,,,False,outside_current_dem_coverage
GLC_5063,GLC,Arunachal Pradesh,,Mebua (8 km from Seppa),,27.2743,92.9064,True,,False,2011-07-16,day,downpour,,landslide,,,,,,False,outside_current_dem_coverage
